course_title,course_organization,course_certificate_type,course_rating,course_review_num,course_time,course_difficulty,course_students_enrolled,course_url,course_skills,course_tools,course_summary,course_description
Write A Feature Length Screenplay For Film Or Television,Not Specified,Professional Certificate,,301,2.5 Months,Advanced,494,https://www.coursera.org/learn/write-a-feature-length-screenplay-for-film-or-television,Writing and Editing; Storytelling; Writing; Peer Review; Storyboarding,Not Specified,Not Specified,Not Specified
"Write Dreamy, Heartfelt Poetry - Creative Writing",Not Specified,Professional Certificate,,0,4 Hours,Advanced,18,https://www.coursera.org/learn/write-poetry,Music; Aesthetics; Digital Publishing; Storytelling; Empathy & Emotional Intelligence; Creativity; Editing; Writing,Not Specified,Not Specified,Not Specified
Write Your First Novel,Not Specified,Professional Certificate,,374,3 Months,Advanced,494,https://www.coursera.org/learn/write-your-first-novel,Peer Review; Editing; Proofreading; Storytelling,Not Specified,Not Specified,Not Specified
Writing Stories About Ourselves,Not Specified,Professional Certificate,,102,1 Weeks,Advanced,19,https://www.coursera.org/learn/writing-about-ourselves,Detail Oriented; Editing; Storytelling; Content Creation,Not Specified,Not Specified,Not Specified
"Writing for Inner Calm: Mindset, Methods, and Daily Exercise",Not Specified,Professional Certificate,,0,4 Hours,Advanced,0,https://www.coursera.org/learn/writing-for-inner-calm-mindset-methods-and-daily-exercise,Not Specified,Not Specified,Not Specified,Not Specified
活用希臘哲學 (Understanding the Greek Philosophy),Not Specified,Professional Certificate,,249,2 Weeks,Advanced,14,https://www.coursera.org/learn/xila-zhexue,Social Studies; European History; Political Sciences; Liberal Arts; Ethical Standards And Conduct; Research; Scientific Methods; Culture; Ancient History,Not Specified,Not Specified,Not Specified
YouTube Video Editing in FCPX - From beginner to Pro,Not Specified,Professional Certificate,,0,8 Hours,Advanced,60,https://www.coursera.org/learn/youtube-video-editing-in-fcpx---from-beginner-to-pro,Post-Production; Motion Graphics; File Management; Storytelling; Photo/Video Production and Technology; Content Creation; Timelines; Video Production; Video Editing,Apple software proficiency,Not Specified,Not Specified
宇宙之旅：展现生命 (Journey of the Universe: The Unfolding of Life),Not Specified,Professional Certificate,,5,3 Weeks,Advanced,52,https://www.coursera.org/learn/yuzhou-zhi-lu,Not Specified,Not Specified,Not Specified,Not Specified
哲学导论（中文版）,Not Specified,Professional Certificate,,5,7- Weeks,Advanced,754,https://www.coursera.org/learn/zhexue-daolun,Scientific Methods; Deductive Reasoning; Artificial Intelligence; Liberal Arts,Not Specified,Not Specified,Not Specified
杏林探宝——认知中药,Not Specified,Professional Certificate,,139,2 Weeks,Advanced,13,https://www.coursera.org/learn/zhong-yao-zhi-shi,Not Specified,Not Specified,Not Specified,Not Specified
中國人文經典導讀,Not Specified,Professional Certificate,,44,1 Weeks,Advanced,20,https://www.coursera.org/learn/zhongguorenwenjingdiandaodu,Social Sciences; Culture; Cultural Diversity; Social Studies; Ancient History; Literacy; Political Sciences; Liberal Arts; Language Learning,Not Specified,Not Specified,Not Specified
中日文化交流史,Not Specified,Professional Certificate,,41,2 Weeks,Advanced,3,https://www.coursera.org/learn/zhongri-jiaoliushi,Not Specified,Not Specified,Not Specified,Not Specified
Zhu Xi and Jeong Yak-yong in Comparative Perspective,Not Specified,Professional Certificate,,0,2 Weeks,Advanced,869,https://www.coursera.org/learn/zhu-xi-and-jeong-yak-yong-in-comparative-perspective,Not Specified,Not Specified,Not Specified,Not Specified
"莊子─姿勢、意識與感情 (Zhuangzi─Posture, Awareness, and Sentiment)",Not Specified,Professional Certificate,,216,2 Weeks,Advanced,23,https://www.coursera.org/learn/zhuangzi,Mindfulness; Resilience; Ancient History; Stress Management; Personal Development; Cultural Sensitivity; Emotional Intelligence; Self-Awareness; Adaptability; Critical Thinking,Not Specified,Not Specified,Not Specified
莊子─人情 (Zhuangzi─Between People),Not Specified,Professional Certificate,,47,2 Weeks,Advanced,23,https://www.coursera.org/learn/zhuangzi2,Not Specified,Not Specified,Not Specified,Not Specified
A Masterclass in Animation Specialization,Not Specified,Professional Certificate,,30,2 Months,Advanced,97,https://www.coursera.org/specializations/a-masterclass-in-animation,Not Specified,Not Specified,Not Specified,Not Specified
Adobe Lightroom Essentials Specialization,Not Specified,Professional Certificate,,11,4 Weeks,Advanced,0,https://www.coursera.org/specializations/adobe-lightroom-essentials,Color Theory; Creative Design; Data Import/Export; Data Storage; Editing; File Management; Image Quality; Photo Editing; Photography; Post-Production; Video Editing,Adobe Creative Cloud; Adobe Photoshop,Not Specified,Not Specified
Adobe Premiere Pro for Beginners Specialization,Not Specified,Professional Certificate,,27,4 Weeks,Advanced,0,https://www.coursera.org/specializations/adobe-premiere-pro-for-beginners,Not Specified,Not Specified,Not Specified,Not Specified
Advanced Videography Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,0,https://www.coursera.org/specializations/advanced-videography,Cinematography; Creativity; Design Reviews; Peer Review; Photo/Video Production and Technology; Photography; Post-Production; Storytelling; Video Editing; Video Production; Videography,Not Specified,Not Specified,Not Specified
Canva Essentials Specialization,Not Specified,Professional Certificate,,0,12 Weeks,Advanced,403,https://www.coursera.org/specializations/ai-canva-essentials,Not Specified,Not Specified,Not Specified,Not Specified
AI for Creative Work Specialization,Not Specified,Professional Certificate,,126,4 Weeks,Advanced,9,https://www.coursera.org/specializations/ai-for-creative-work,Not Specified,Not Specified,Not Specified,Not Specified
American History Through Baseball Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,0,https://www.coursera.org/specializations/american-history-through-baseball,Not Specified,Not Specified,Not Specified,Not Specified
American Renaissance: Classic Literature of the 19th Century Specialization,Not Specified,Professional Certificate,,20,4 Weeks,Advanced,1,https://www.coursera.org/specializations/american-renaissance-classic-literature-of-the-19th-century,Not Specified,Not Specified,Not Specified,Not Specified
"Art of the MOOC: Art, Culture, and Society Specialization",Not Specified,Professional Certificate,,339,16 Weeks,Advanced,58,https://www.coursera.org/specializations/art-culture-society,Not Specified,Not Specified,Not Specified,Not Specified
Art for Games Specialization,Not Specified,Professional Certificate,,435,4 Weeks,Advanced,41,https://www.coursera.org/specializations/art-for-games,Not Specified,Not Specified,Not Specified,Not Specified
Become a Journalist: Report the News! Specialization,Not Specified,Professional Certificate,,699,2 Months,Advanced,67,https://www.coursera.org/specializations/become-a-journalist,Not Specified,Not Specified,Not Specified,Not Specified
Beginner After Effects: Logo Animation Specialization,Not Specified,Professional Certificate,,7,4 Weeks,Advanced,97,https://www.coursera.org/specializations/beginner-after-effects-logo-animation,3D Modeling; Animations; Cinematography; Color Theory; Computer Graphics; Creative Design; File Management; Graphic Design; Logo Design; Motion Graphics; Multimedia; Typography; Video Editing,Adobe After Effects; Adobe Illustrator; Adobe Photoshop; Graphical Tools,Not Specified,Not Specified
The Business of Music Production Specialization,Not Specified,Professional Certificate,,347,4 Weeks,Advanced,69,https://www.coursera.org/specializations/business-music-production,Not Specified,Not Specified,Not Specified,Not Specified
CapCut for Beginners Specialization,Not Specified,Professional Certificate,,34,4 Weeks,Advanced,0,https://www.coursera.org/specializations/capcut-video-editing-for-beginners,Animations; Color Theory; Content Creation; Editing; Multimedia; Post-Production; Productivity; Storytelling; Timelines; Typography; Video Editing; Video Production; Web Content Accessibility Guidelines,TikTok,Not Specified,Not Specified
Color Grading: Beginner to Intermediate Specialization,Not Specified,Professional Certificate,,6,4 Weeks,Advanced,97,https://www.coursera.org/specializations/color-grading-beginner-to-intermediate,Cinematography; Color Matching; Color Theory; Editing; File Management; Image Quality; Photography; Post-Production; Video Editing; Video Production; Videography,Collaborative Software,Not Specified,Not Specified
Create and Finance a Short Documentary Film Specialization,Not Specified,Professional Certificate,,7,4 Weeks,Advanced,0,https://www.coursera.org/specializations/create-and-finance-a-short-documentary-film,Not Specified,Not Specified,Not Specified,Not Specified
Creative Essay Writing: Explore the Personal & Powerful Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,0,https://www.coursera.org/specializations/creative-essay-writing-explore-the-personal-and-powerful,Not Specified,Not Specified,Not Specified,Not Specified
Creative Writing Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,75,https://www.coursera.org/specializations/creative-writing,Constructive Feedback; Content Creation; Creativity; Editing; Peer Review; Persistence; Professionalism; Proofreading; Storyboarding; Storytelling; Writing; Writing and Editing,Not Specified,Not Specified,Not Specified
"Writing poetry and other creative writing, and promoting it Specialization",Not Specified,Professional Certificate,,0,12 Weeks,Advanced,0,https://www.coursera.org/specializations/creativity-and-writing,Not Specified,Not Specified,Not Specified,Not Specified
DaVinci Resolve Specialization,Not Specified,Professional Certificate,,31,4 Weeks,Advanced,97,https://www.coursera.org/specializations/davinciresolve,Not Specified,Not Specified,Not Specified,Not Specified
The DIY Musician Specialization,Not Specified,Professional Certificate,,272,4 Weeks,Advanced,122,https://www.coursera.org/specializations/diy-musician,Not Specified,Not Specified,Not Specified,Not Specified
Electronic Music Production Specialization,Not Specified,Professional Certificate,,289,4 Weeks,Advanced,90,https://www.coursera.org/specializations/electronic-music-production,Not Specified,Not Specified,Not Specified,Not Specified
The Evolution of Video Editing Techniques Specialization,Not Specified,Professional Certificate,,16,12 Weeks,Advanced,38,https://www.coursera.org/specializations/evolution-video-editing-techniques,Animations; Cinematography; Communication; Creative Problem-Solving; Editing; Music; Post-Production; Storyboarding; Storytelling; Typography; Video Editing; Video Production; Writing and Editing,Not Specified,Not Specified,Not Specified
Fashion As Design Specialization,Not Specified,Professional Certificate,,10,4 Weeks,Advanced,16,https://www.coursera.org/specializations/fashionasdesign,Not Specified,Not Specified,Not Specified,Not Specified
"Film & Video Storytelling: Screenwriting, Shooting & Editing Specialization",Not Specified,Professional Certificate,,0,4 Weeks,Advanced,0,https://www.coursera.org/specializations/film-video-storytelling-shooting-editing,Not Specified,Not Specified,Not Specified,Not Specified
The Art of Filmmaking Specialization,Not Specified,Professional Certificate,,24,4 Weeks,Advanced,917,https://www.coursera.org/specializations/filmmaking,Not Specified,Not Specified,Not Specified,Not Specified
Game Design: Art and Concepts Specialization,Not Specified,Professional Certificate,,163,4 Weeks,Advanced,52,https://www.coursera.org/specializations/game-design,Not Specified,Not Specified,Not Specified,Not Specified
Generative AI for Creative Workflows Specialization,Not Specified,Professional Certificate,,9,4 Weeks,Advanced,313,https://www.coursera.org/specializations/generative-ai-for-creative-workflows,Artificial Intelligence; Branding; Communication; Visual Design; Content Creation; Creative Thinking; Creativity; Design; Digital Marketing; Graphic Design; Ideation; Presentations; Storytelling,Adobe Acrobat; Adobe Express; Adobe Firefly; Adobe Illustrator; Adobe Photoshop; Generative AI; Prompt Engineering,Not Specified,Not Specified
Building Your Audience for Music Professionals Specialization,Not Specified,Professional Certificate,,22,12 Weeks,Advanced,0,https://www.coursera.org/specializations/grammygo-building-your-audience-music-professionals,Not Specified,Not Specified,Not Specified,Not Specified
Music Production: Crafting Award-Worthy Songs Specialization,Not Specified,Professional Certificate,,11,12 Weeks,Advanced,0,https://www.coursera.org/specializations/grammygo-music-production-award-worthy-songs,Creativity; Editing; Instrumental Music; Media Production; Music; Music Performance; Music Theory; Musical Composition; Post-Production; System Configuration,Not Specified,Not Specified,Not Specified
Graphic Design Specialization,Not Specified,Professional Certificate,,863,2 Months,Advanced,192,https://www.coursera.org/specializations/graphic-design,Not Specified,Not Specified,Not Specified,Not Specified
Graphic Design Elements for Non-Designers Specialization,Not Specified,Professional Certificate,,680,4 Weeks,Advanced,88,https://www.coursera.org/specializations/graphic-design-elements-non-designers,Not Specified,Not Specified,Not Specified,Not Specified
Kickstart Your Creativity with Procreate Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,0,https://www.coursera.org/specializations/kickstartyourcreativitywithprocreate,Color Theory; Computer Graphic Techniques; Creative Design; Creativity; Design Elements And Principles; Digital Design; Peer Review; Storytelling; Technical Drawing,Graphical Tools; Graphics Software,Not Specified,Not Specified
Korean Philosophy Electives Specialization,Not Specified,Professional Certificate,,12,2 Months,Advanced,1,https://www.coursera.org/specializations/korean-philosophy-electives,Not Specified,Not Specified,Not Specified,Not Specified
Landscape Photography Specialization,Not Specified,Professional Certificate,,7,4 Weeks,Advanced,0,https://www.coursera.org/specializations/landscape-photography,Not Specified,Not Specified,Not Specified,Not Specified
Learn Cinematography Specialization,Not Specified,Professional Certificate,,0,4 Weeks,Advanced,97,https://www.coursera.org/specializations/learn-cinematography,Not Specified,Not Specified,Not Specified,Not Specified
Libertarian Free Will Specialization,Not Specified,Professional Certificate,,27,4 Weeks,Advanced,4,https://www.coursera.org/specializations/libertarian-free-will,Not Specified,Not Specified,Not Specified,Not Specified
Introduction to Logic and Critical Thinking Specialization,Not Specified,Professional Certificate,,719,5 Months,Advanced,373,https://www.coursera.org/specializations/logic-critical-thinking-duke,Not Specified,Not Specified,Not Specified,Not Specified
